time,open,high,low,close,vwap,volume,count
2025-06-15 06:30:00,315.44,315.78,315.44,315.74,315.75,0.37430556,3
2025-06-15 06:45:00,315.30,317.07,315.30,316.92,316.46,16.21180355,55
2025-06-15 07:00:00,316.98,317.01,314.77,315.38,315.76,19.17435535,33
2025-06-15 07:15:00,315.87,317.08,315.87,316.52,316.40,20.48601454,54
2025-06-15 07:30:00,316.52,317.07,316.08,316.71,316.83,6.67009715,18
2025-06-15 07:45:00,317.10,317.11,316.98,317.11,317.09,19.54065000,39
2025-06-15 08:00:00,317.11,318.00,316.86,317.13,317.75,39.16903608,83
2025-06-15 08:15:00,317.25,317.98,317.25,317.68,317.66,7.04483487,18
2025-06-15 08:30:00,317.84,318.32,317.69,318.02,318.04,1.09643517,9
2025-06-15 08:45:00,317.12,317.32,316.35,316.57,316.95,7.46974157,21
2025-06-15 09:00:00,316.65,316.79,316.04,316.79,316.33,4.23945840,17
2025-06-15 09:15:00,316.46,317.32,316.32,317.32,317.08,39.98348236,26
2025-06-15 09:30:00,317.24,317.96,316.96,317.96,317.46,4.20462091,16
2025-06-15 09:45:00,317.69,317.76,316.31,316.52,316.93,6.86953998,30
2025-06-15 10:00:00,316.31,316.50,315.09,316.34,315.90,30.79439551,39
2025-06-15 10:15:00,316.00,316.00,315.96,315.96,315.99,1.00421220,2
2025-06-15 10:30:00,315.17,315.18,314.18,314.57,314.36,5.11140616,9
2025-06-15 10:45:00,314.50,315.63,314.50,314.60,315.00,83.98091821,48
2025-06-15 11:00:00,315.49,316.97,315.46,316.97,316.36,8.58330267,22
2025-06-15 11:15:00,315.96,316.35,315.08,315.08,315.89,7.03283000,20
2025-06-15 11:30:00,315.38,315.41,315.09,315.24,315.26,3.49241437,7
2025-06-15 11:45:00,315.48,315.79,315.48,315.75,315.69,0.99153464,6
2025-06-15 12:00:00,316.00,317.88,315.76,317.84,316.87,12.96590622,26
2025-06-15 12:15:00,317.77,318.94,317.75,318.94,318.33,30.19865270,38
2025-06-15 12:30:00,318.76,318.78,318.62,318.62,318.77,2.89108000,5
2025-06-15 12:45:00,318.15,318.77,317.42,317.72,317.98,48.08338714,50
2025-06-15 13:00:00,317.87,317.87,317.04,317.50,317.51,8.33965218,17
2025-06-15 13:15:00,317.37,317.96,316.92,316.92,317.30,24.43227956,30
2025-06-15 13:30:00,317.32,317.58,316.60,316.87,317.21,1.98766240,8
2025-06-15 13:45:00,317.31,317.39,316.97,317.15,317.20,2.09413590,5
2025-06-15 14:00:00,317.66,318.73,317.66,318.70,318.11,2.14761952,9
2025-06-15 14:15:00,318.49,318.99,317.97,318.99,318.38,10.57610951,26
2025-06-15 14:30:00,318.42,318.64,317.57,318.64,318.02,9.92957839,34
2025-06-15 14:45:00,318.89,318.89,317.68,317.68,317.90,19.13819031,16
2025-06-15 15:00:00,318.32,318.49,318.08,318.20,318.27,11.78033699,14
2025-06-15 15:15:00,318.73,318.73,318.33,318.64,318.52,8.14117270,15
2025-06-15 15:30:00,318.99,318.99,318.66,318.96,318.86,2.70930742,24
2025-06-15 15:45:00,318.97,318.99,318.37,318.73,318.57,7.03717130,28
2025-06-15 16:00:00,318.75,318.75,314.59,314.59,315.08,20.01813748,29
2025-06-15 16:15:00,314.63,315.92,314.59,315.92,314.99,16.10239179,49
2025-06-15 16:30:00,316.00,316.34,315.48,316.34,315.82,3.00160165,21
2025-06-15 16:45:00,316.56,316.89,315.95,316.82,316.62,29.80298227,30
2025-06-15 17:00:00,316.42,316.42,315.43,315.73,315.80,34.98024462,31
2025-06-15 17:15:00,315.73,317.27,315.73,317.27,316.70,5.13663174,15
2025-06-15 17:30:00,316.97,317.13,315.52,315.52,316.65,5.77851678,21
2025-06-15 17:45:00,315.42,315.75,314.51,314.51,315.02,64.26997586,51
2025-06-15 18:00:00,315.02,315.24,313.54,313.54,314.41,84.24502027,55
2025-06-15 18:15:00,313.58,313.58,313.00,313.02,313.25,29.04558345,50
2025-06-15 18:30:00,313.17,313.44,312.71,312.96,313.05,11.65578580,21
2025-06-15 18:45:00,313.08,313.08,312.52,312.78,312.66,10.54019520,13
2025-06-15 19:00:00,312.96,314.79,312.76,314.79,314.41,4.99629619,17
2025-06-15 19:15:00,314.99,315.68,312.77,313.65,313.04,108.97596556,35
2025-06-15 19:30:00,313.92,313.92,312.77,312.90,313.20,13.20678484,21
2025-06-15 19:45:00,313.00,313.00,311.51,311.51,312.41,57.50984740,56
2025-06-15 20:00:00,311.52,311.83,311.47,311.83,311.66,91.66221386,59
2025-06-15 20:15:00,311.83,312.06,311.30,311.59,311.45,1.95742220,16
2025-06-15 20:30:00,311.64,312.88,311.64,312.59,312.28,5.99955335,17
2025-06-15 20:45:00,312.47,312.90,312.47,312.84,312.53,28.20693131,19
2025-06-15 21:00:00,312.86,313.31,311.39,311.39,311.88,107.46966226,52
2025-06-15 21:15:00,312.14,312.96,311.85,312.96,312.39,6.28780000,17
2025-06-15 21:30:00,312.80,313.13,312.80,312.90,312.95,4.24367013,13
2025-06-15 21:45:00,313.10,313.76,312.80,313.32,313.48,4.11523774,18
2025-06-15 22:00:00,313.72,314.46,313.72,314.30,314.02,4.16753943,9
2025-06-15 22:15:00,314.35,315.33,313.92,314.59,314.60,27.46330228,39
2025-06-15 22:30:00,314.25,314.29,312.94,313.39,313.53,176.69288751,44
2025-06-15 22:45:00,312.95,314.15,312.87,313.97,313.20,7.86567324,13
2025-06-15 23:00:00,314.00,315.47,313.99,315.21,314.83,38.36803662,59
2025-06-15 23:15:00,315.00,315.49,314.17,314.38,314.83,20.66521387,35
2025-06-15 23:30:00,314.69,315.79,314.69,315.47,315.43,11.75193352,23
2025-06-15 23:45:00,315.69,315.98,314.54,314.56,315.23,13.45710221,20
2025-06-16 00:00:00,314.46,315.39,314.43,315.23,315.08,16.55421343,17
2025-06-16 00:15:00,314.93,315.59,314.51,315.41,314.87,27.67832407,35
2025-06-16 00:30:00,315.01,315.99,314.96,315.99,315.62,4.15852651,13
2025-06-16 00:45:00,315.93,315.99,315.72,315.99,315.97,12.28064314,17
2025-06-16 01:00:00,316.01,316.18,315.16,315.65,315.68,5.99561244,21
2025-06-16 01:15:00,315.52,316.10,315.52,315.87,315.96,25.40660000,19
2025-06-16 01:30:00,315.80,316.16,315.22,315.90,315.59,5.84356499,15
2025-06-16 01:45:00,316.17,316.99,316.17,316.94,316.54,14.26201100,28
2025-06-16 02:00:00,316.98,317.12,314.99,315.54,315.18,357.24714640,267
2025-06-16 02:15:00,316.29,316.52,315.56,315.57,316.21,31.94461648,29
2025-06-16 02:30:00,315.58,316.14,315.34,316.14,315.60,8.32641209,36
2025-06-16 02:45:00,316.02,316.16,315.00,315.27,315.20,106.45038501,113
2025-06-16 03:00:00,315.21,315.21,313.91,314.53,314.45,19.25195849,35
2025-06-16 03:15:00,314.25,315.03,314.15,315.03,314.53,37.73620866,31
2025-06-16 03:30:00,315.38,315.46,314.52,315.25,314.77,7.47134591,21
2025-06-16 03:45:00,315.25,315.38,313.00,314.35,313.92,374.79324709,125
2025-06-16 04:00:00,314.35,315.81,314.12,315.81,315.39,1.07426904,12
2025-06-16 04:15:00,315.83,316.50,315.75,315.75,316.23,10.48830736,17
2025-06-16 04:30:00,316.49,317.44,316.49,317.44,317.01,27.99304717,33
2025-06-16 04:45:00,317.45,317.95,317.22,317.37,317.64,36.50785895,48
2025-06-16 05:00:00,317.35,317.35,316.81,317.04,317.01,14.06649330,13
2025-06-16 05:15:00,317.04,317.88,316.87,317.81,317.13,9.30545200,31
2025-06-16 05:30:00,317.73,317.73,317.18,317.43,317.44,5.43606696,7
2025-06-16 05:45:00,317.38,317.53,317.16,317.16,317.40,15.40252985,15
2025-06-16 06:00:00,317.37,317.92,317.37,317.82,317.63,5.63902399,15
2025-06-16 06:15:00,317.83,317.99,317.63,317.63,317.76,5.41412563,9
2025-06-16 06:30:00,317.61,317.62,316.43,316.43,317.27,14.74722204,31
