time,close,signal,next_close,position,strategy_return,cumulative_return,buy_and_hold,raw_return,strategy_return_capped,position_change,fee,strategy_return_net,cumulative_return_net
2023-07-02,168.59,-1,168.86,0,-0.0016015184767780427,1.0514578613887453,1.2583221376324827,0.0016015184767780427,0.0016015184767780427,False,0.0,-0.0016015184767780427,1.0493464026074026
2023-07-03,168.86,-1,166.27,0,0.015338149946701428,1.067585279729364,1.2603373637856399,-0.015338149946701428,-0.015338149946701428,False,0.0,0.015338149946701428,1.0654414350766266
2023-07-04,166.27,0,166.78,0,-0.003067300174415053,1.0643106752146472,1.2410061203164653,0.003067300174415053,0.003067300174415053,False,0.0,-0.003067300174415053,1.062173406376987
2023-07-05,166.78,0,165.61,0,0.007015229643842112,1.0717770590136706,1.2448126586057622,-0.007015229643842112,-0.007015229643842112,False,0.0,0.007015229643842112,1.0696247967443036
2023-07-06,165.61,0,165.49,0,0.0007245939254876188,1.0725536621601088,1.2360800119420812,-0.0007245939254876188,-0.0007245939254876188,False,0.0,0.0007245939254876188,1.0703998403745754
2023-07-07,165.49,0,167.2,0,-0.01033295063145797,1.061471018119419,1.2351843558740112,0.01033295063145797,0.01033295063145797,False,0.0,-0.01033295063145797,1.0593394516680643
2023-07-08,167.2,0,165.79,0,0.008433014354066966,1.070422418451646,1.2479474548440066,-0.008433014354066966,-0.008433014354066966,False,0.0,0.008433014354066966,1.0682728764698106
2023-07-09,165.79,0,163.58,0,0.013330116412328726,1.0846912738999728,1.2374234960441857,-0.013330116412328726,-0.013330116412328726,False,0.0,0.013330116412328726,1.0825130782732864
2023-07-10,163.58,0,165.13,0,-0.009475486000733481,1.0744132969190159,1.220928496790566,0.009475486000733481,0.009475486000733481,False,0.0,-0.009475486000733481,1.072255740754497
2023-07-11,165.13,0,163.31,0,0.01102161933022463,1.0862550712809889,1.2324973876698015,-0.01102161933022463,-0.01102161933022463,False,0.0,0.01102161933022463,1.084073735353741
2023-07-12,163.31,0,165.32,0,-0.012307880717653487,1.0728855734347162,1.2189132706374086,0.012307880717653487,0.012307880717653487,False,0.0,-0.012307880717653487,1.0707310851298661
2023-07-13,165.32,0,160.67,0,0.02812726832809101,1.1030629138440524,1.2339155097775787,-0.02812726832809101,-0.02812726832809101,False,0.0,0.02812726832809101,1.1008478256685421
2023-07-14,160.67,0,164.76,0,-0.025455903404493704,1.074983450860159,1.1992088371398717,0.025455903404493704,0.025455903404493704,False,0.0,-0.025455903404493704,1.0728247497552768
2023-07-15,164.76,0,165.39,0,-0.0038237436270939272,1.070872989740701,1.2297357814599195,0.0038237436270939272,0.0038237436270939272,False,0.0,-0.0038237436270939272,1.0687225429554115
2023-07-16,165.39,0,168.47,0,-0.018622649495132794,1.050930497398955,1.234437975817286,0.018622649495132794,0.018622649495132794,False,0.0,-0.018622649495132794,1.0488200976304058
2023-07-17,168.47,0,166.96,0,0.00896302012227691,1.0603500085942565,1.2574264815644127,-0.00896302012227691,-0.00896302012227691,False,0.0,0.00896302012227691,1.0582206932701157
2023-07-18,166.96,0,165.85,0,0.006648298993771044,1.067399532489439,1.246156142707867,-0.006648298993771044,-0.006648298993771044,False,0.0,0.006648298993771044,1.0652560608403712
2023-07-19,165.85,0,165.75,0,0.000602954476936957,1.068043125816234,1.2378713240782206,-0.000602954476936957,-0.000602954476936957,False,0.0,0.000602954476936957,1.0658983617513391
2023-07-20,165.75,0,162.1,0,0.02202111613876323,1.0915626275310408,1.2371249440214958,-0.02202111613876323,-0.02202111613876323,False,0.0,0.02202111613876323,1.0893706333675828
2023-07-21,162.1,0,162.12,0,-0.00012338062924127226,1.0914279498472,1.2098820719510375,0.00012338062924127226,0.00012338062924127226,False,0.0,-0.00012338062924127226,1.089236226133361
2023-07-22,162.12,0,163.78,0,-0.010239328892178611,1.0802524601065981,1.2100313479623825,0.010239328892178611,0.010239328892178611,False,0.0,-0.010239328892178611,1.078083178172706
2023-07-23,163.78,0,160.99,0,0.01703504701428741,1.0986546115518137,1.2224212569040156,-0.01703504701428741,-0.01703504701428741,False,0.0,0.01703504701428741,1.0964483757981907
2023-07-24,160.99,0,162.91,0,-0.011926206596682946,1.0855518296760482,1.2015972533213914,0.011926206596682946,0.011926206596682946,False,0.0,-0.011926206596682946,1.083371905945824
2023-07-25,162.91,0,162.82,0,0.0005524522742618833,1.086151545253182,1.215927750410509,-0.0005524522742618833,-0.0005524522742618833,False,0.0,0.0005524522742618833,1.0839704172191353
2023-07-26,162.82,0,162.18,0,0.003930721041640993,1.0904209039865196,1.2152560083594566,-0.003930721041640993,-0.003930721041640993,False,0.0,0.003930721041640993,1.088231202546615
2023-07-27,162.18,0,163.09,0,-0.0056110494512270105,1.0843024983715996,1.2104791759964175,0.0056110494512270105,0.0056110494512270105,False,0.0,-0.0056110494512270105,1.0821250834547578
2023-07-28,163.09,0,163.2,0,-0.0006744742166900805,1.0835711642933554,1.217271234512614,0.0006744742166900805,0.0006744742166900805,False,0.0,-0.0006744742166900805,1.0813952179867339
2023-07-29,163.2,0,160.37,0,0.017340686274509708,1.1023610319094719,1.2180922525750113,-0.017340686274509708,-0.017340686274509708,False,0.0,0.017340686274509708,1.100147353200597
2023-07-30,160.37,0,161.23,0,-0.005362598989835912,1.0964495117533197,1.196969696969697,0.005362598989835912,0.005362598989835912,False,0.0,-0.005362598989835912,1.0942477041156529
2023-07-31,161.23,0,160.28,0,0.005892203684177812,1.1029100156059874,1.203388565457531,-0.005892203684177812,-0.005892203684177812,False,0.0,0.005892203684177812,1.1006952344692462
2023-08-01,160.28,0,159.98,0,0.0018717244821562975,1.1049743592838124,1.1962979549186448,-0.0018717244821562975,-0.0018717244821562975,False,0.0,0.0018717244821562975,1.102755432686995
2023-08-02,159.98,0,160.35,0,-0.0023127890986373583,1.1024187866313868,1.1940588147484699,0.0023127890986373583,0.0023127890986373583,False,0.0,-0.0023127890986373583,1.1002049919438135
2023-08-03,160.35,0,158.59,0,0.010975990021827196,1.1145189242333278,1.196820420958352,-0.010975990021827196,-0.010975990021827196,False,0.0,0.010975990021827196,1.1122808309573533
2023-08-04,158.59,0,159.57,0,-0.006179456460054163,1.1076318030671215,1.1836841319599942,0.006179456460054163,0.006179456460054163,False,0.0,-0.006179456460054163,1.1054075399910994
2023-08-05,159.57,0,159.48,0,0.0005640157924422098,1.1082565248962626,1.1909986565158979,-0.0005640157924422098,-0.0005640157924422098,False,0.0,0.0005640157924422098,1.106031007300739
2023-08-06,159.48,0,158.43,0,0.0065838976674190055,1.115553172445429,1.1903269144648456,-0.0065838976674190055,-0.0065838976674190055,False,0.0,0.0065838976674190055,1.1133130022697997
2023-08-07,158.43,0,158.93,0,-0.0031559679353657766,1.1120325224029957,1.1824899238692343,0.0031559679353657766,0.0031559679353657766,False,0.0,-0.0031559679353657766,1.1097994221326104
2023-08-08,158.93,0,157.3,0,0.010256087585729537,1.1234376253509406,1.1862218241528588,-0.010256087585729537,-0.010256087585729537,False,0.0,0.010256087585729537,1.1211816222085946
2023-08-09,157.3,0,156.09,0,0.007692307692307742,1.1320794532382554,1.1740558292282433,-0.007692307692307742,-0.007692307692307742,False,0.0,0.007692307692307742,1.1298060962255838
2023-08-10,156.09,0,156.74,0,-0.004164264206547541,1.1273651752921674,1.165024630541872,0.004164264206547541,0.004164264206547541,False,0.0,-0.004164264206547541,1.1251012851387323
2023-08-11,156.74,0,157.92,0,-0.007528390965930703,1.118877929491193,1.1698761009105838,0.007528390965930703,0.007528390965930703,False,0.0,-0.007528390965930703,1.1166310827879369
2023-08-12,157.92,0,158.2,0,-0.0017730496453900783,1.1168941033750739,1.1786833855799372,0.0017730496453900783,0.0017730496453900783,False,0.0,-0.0017730496453900783,1.1146512404425681
2023-08-13,158.2,0,158.25,0,-0.000316055625790211,1.1165411027102903,1.180773249738767,0.000316055625790211,0.000316055625790211,False,0.0,-0.000316055625790211,1.1142989486472323
2023-08-14,158.25,0,155.29,0,0.018704581358609845,1.1374255366061667,1.1811464397671294,-0.018704581358609845,-0.018704581358609845,False,0.0,0.018704581358609845,1.1351414439900178
2023-08-15,155.29,0,154.01,0,0.008242642797346907,1.1468009290129921,1.159053590088073,-0.008242642797346907,-0.008242642797346907,False,0.0,0.008242642797346907,1.1444980094372923
2023-08-16,154.01,0,141.75,0,0.0796052204402311,1.2380922697681331,1.1494999253619944,-0.0796052204402311,-0.03,False,0.0,0.0796052204402311,1.2356060257719537
2023-08-17,141.75,1,143.68,1,0.013615520282186997,1.2549495401783801,1.0579937304075235,0.013615520282186997,0.013615520282186997,True,0.001,0.012615520282186998,1.251193838650872
2023-08-18,143.68,1,144.31,1,0.0043847438752783645,1.2604521724884608,1.072398865502314,0.0043847438752783645,0.0043847438752783645,False,0.0,0.0043847438752783645,1.2566800031716825
2023-08-19,144.31,1,147.35,1,0.021065761208509403,1.2870045569688495,1.0771010598596806,0.021065761208509403,0.021065761208509403,False,0.0,0.021065761208509403,1.283152924034006
2023-08-20,147.35,0,149.61,1,0.015337631489650623,1.3067441585891388,1.0997910135841171,0.015337631489650623,0.015337631489650623,False,0.0,0.015337631489650623,1.3028334507277075
2023-08-21,149.61,0,145.5,1,-0.027471425706837867,1.270846033518613,1.1166592028660995,-0.027471425706837867,-0.027471425706837867,False,0.0,-0.027471425706837867,1.267042758377658
2023-08-22,145.5,0,142.94,1,-0.017594501718213074,1.2484861307982853,1.0859829825347067,-0.017594501718213074,-0.017594501718213074,False,0.0,-0.017594501718213074,1.244749772388333
2023-08-23,142.94,0,138.56,1,-0.0306422275080453,1.2102297347377249,1.0668756530825496,-0.0306422275080453,-0.03,False,0.0,-0.0306422275080453,1.206607866672222
2023-08-24,138.56,1,140.16,1,0.011547344110854462,1.2242046739379295,1.0341842065979998,0.011547344110854462,0.011547344110854462,False,0.0,0.011547344110854462,1.22054098291555
2023-08-25,140.16,0,142.93,1,0.019763127853881353,1.248398787428284,1.0461262875055979,0.019763127853881353,0.019763127853881353,False,0.0,0.019763127853881353,1.244662690411812
2023-08-26,142.93,0,145.34,1,0.016861400685650292,1.2694485395985922,1.0668010150768772,0.016861400685650292,0.016861400685650292,False,0.0,0.016861400685650292,1.265649446753325
2023-08-27,145.34,0,145.35,1,6.880418329428172e-05,1.2695358829685934,1.084788774443947,6.880418329428172e-05,6.880418329428172e-05,False,0.0,6.880418329428172e-05,1.2657365287298459
2023-08-28,145.35,0,146.84,1,0.010251117991056135,1.282550045098784,1.0848634124496195,0.010251117991056135,0.010251117991056135,False,0.0,0.010251117991056135,1.2787117432314452
2023-08-29,146.84,0,142.08,1,-0.03241623535821296,1.240974600978175,1.0959844752948202,-0.03241623535821296,-0.03,False,0.0,-0.03241623535821296,1.237260722407544
2023-08-30,142.08,0,142.93,1,0.005982545045045005,1.2483987874282838,1.0604567845947157,0.005982545045045005,0.005982545045045005,False,0.0,0.005982545045045005,1.244662690411812
2023-08-31,142.93,0,140.85,1,-0.014552578185125674,1.2302313664680176,1.0668010150768772,-0.014552578185125674,-0.014552578185125674,False,0.0,-0.014552578185125674,1.2265496392954853
2023-09-01,140.85,0,140.19,1,-0.004685835995740125,1.2244667040479331,1.0512763098969995,-0.004685835995740125,-0.004685835995740125,False,0.0,-0.004685835995740125,1.2208022288451126
2023-09-02,140.19,0,140.79,1,0.004279905842071434,1.22970730624801,1.0463502015226154,0.004279905842071434,0.004279905842071434,False,0.0,0.004279905842071434,1.2260271474363607
2023-09-03,140.79,0,141.34,1,0.003906527452233905,1.2345111915980804,1.0508284818629647,0.003906527452233905,0.003906527452233905,False,0.0,0.003906527452233905,1.2308166561450047
2023-09-04,141.34,0,137.77,1,-0.0252582425357294,1.2033296085076237,1.0549335721749515,-0.0252582425357294,-0.0252582425357294,False,0.0,-0.0252582425357294,1.1997283905270788
2023-09-05,137.77,0,141.99,1,0.030630761413950776,1.2401885106481634,1.0282878041498733,0.030630761413950776,0.030630761413950776,False,0.0,0.030630761413950776,1.2364769846188568
2023-09-06,141.99,0,143.99,1,0.014085498978801323,1.2576571846484192,1.0597850425436635,0.014085498978801323,0.014085498978801323,False,0.0,0.014085498978801323,1.253893379923017
2023-09-07,143.99,0,144.03,1,0.0002777970692408642,1.2580065581284243,1.074712643678161,0.0002777970692408642,0.0002777970692408642,False,0.0,0.0002777970692408642,1.2542417078291002
2023-09-08,144.03,0,143.46,1,-0.003957508852322386,1.2530279860383515,1.075011195700851,-0.003957508852322386,-0.003957508852322386,False,0.0,-0.003957508852322386,1.2492780351674146
2023-09-09,143.46,0,142.83,1,-0.004391468005018788,1.247525353728271,1.0707568293775191,-0.004391468005018788,-0.004391468005018788,False,0.0,-0.004391468005018788,1.2437918706466042
2023-09-10,142.83,0,139.76,1,-0.021494083875936577,1.220710939137878,1.0660546350201525,-0.021494083875936577,-0.021494083875936577,False,0.0,-0.021494083875936577,1.2170577038547181
2023-09-11,139.76,0,140.88,1,0.008013737836290818,1.2304933965780214,1.0431407672786983,0.008013737836290818,0.008013737836290818,False,0.0,0.008013737836290818,1.2268108852250479
2023-09-12,140.88,0,143.17,1,0.016254968767745542,1.2504950283083143,1.051500223914017,0.016254968767745542,0.016254968767745542,False,0.0,0.016254968767745542,1.2467526578483112
2023-09-13,143.17,0,146.48,1,0.023119368582803678,1.2794056837787378,1.068592327213017,0.023119368582803678,0.023119368582803678,False,0.0,0.023119368582803678,1.2755767920766965
2023-09-14,146.48,0,147.62,1,0.007782632441289014,1.2893628279588838,1.0932975070906106,0.007782632441289014,0.007782632441289014,False,0.0,0.007782632441289014,1.285504137400068
2023-09-15,147.62,0,144.45,1,-0.02147405500609684,1.261674979668478,1.1018062397372743,-0.02147405500609684,-0.02147405500609684,False,0.0,-0.02147405500609684,1.2578991508429738
2023-09-16,144.45,0,145.89,1,0.009968847352024907,1.2742524249486624,1.0781459919390954,0.009968847352024907,0.009968847352024907,False,0.0,0.009968847352024907,1.2704389554619693
2023-09-17,145.89,0,145.83,1,-0.0004112687641371846,1.273728364728655,1.0888938647559336,-0.0004112687641371846,-0.0004112687641371846,False,0.0,-0.0004112687641371846,1.2699164636028446
2023-09-18,145.83,0,147.67,1,0.012617431255571384,1.2897995448088901,1.0884460367218989,0.012617431255571384,0.012617431255571384,False,0.0,0.012617431255571384,1.2859395472826718
2023-09-19,147.67,0,147.96,1,0.0019638382880749,1.2923325025389274,1.1021794297656367,0.0019638382880749,0.0019638382880749,False,0.0,0.0019638382880749,1.2884649246017752
2023-09-20,147.96,0,145.13,1,-0.01912679102460133,1.2676143288285653,1.104343931930139,-0.01912679102460133,-0.01912679102460133,False,0.0,-0.01912679102460133,1.2638207252463882
2023-09-21,145.13,0,144.93,1,-0.0013780748294631615,1.26586746142854,1.0832213763248246,-0.0013780748294631615,-0.0013780748294631615,False,0.0,-0.0013780748294631615,1.2620790857159723
2023-09-22,144.93,0,141.82,1,-0.02145863520320164,1.2387036733581418,1.081728616211375,-0.02145863520320164,-0.02145863520320164,False,0.0,-0.02145863520320164,1.234996591018003
2023-09-23,141.82,0,143.86,1,0.014384430968833878,1.256521720838403,1.058516196447231,0.014384430968833878,0.014384430968833878,False,0.0,0.014384430968833878,1.2527613142282465
2023-09-24,143.86,0,144.46,1,0.004170721534825485,1.2617623230384796,1.0737423496044187,0.004170721534825485,0.004170721534825485,False,0.0,0.004170721534825485,1.2579862328194946
2023-09-25,144.46,0,144.74,1,0.0019382528035442415,1.2642079373985156,1.078220629944768,0.0019382528035442415,0.0019382528035442415,False,0.0,0.0019382528035442415,1.2604245281620772
2023-09-26,144.74,0,146.53,1,0.012367002901754815,1.2798424006287445,1.0803104941035977,0.012367002901754815,0.012367002901754815,False,0.0,0.012367002901754815,1.2760122019593005
2023-09-27,146.53,0,146.16,1,-0.002525080188357364,1.2766106959386971,1.0936706971189731,-0.002525080188357364,-0.002525080188357364,False,0.0,-0.002525080188357364,1.2727901688280308
2023-09-28,146.16,0,146.66,1,0.0034209085933223863,1.280977864438761,1.090909090909091,0.0034209085933223863,0.0034209085933223863,False,0.0,0.0034209085933223863,1.2771442676540707
2023-09-29,146.66,0,146.58,1,-0.0005454793399698901,1.2802791174787511,1.0946409911927153,-0.0005454793399698901,-0.0005454793399698901,False,0.0,-0.0005454793399698901,1.2764476118419046
2023-09-30,146.58,0,149.02,1,0.016646200027288834,1.3015908997590633,1.0940438871473357,0.016646200027288834,0.016646200027288834,False,0.0,0.016646200027288834,1.29769561411298
2023-10-01,149.02,0,146.28,1,-0.018386793718963956,1.2776588163787128,1.1122555605314228,-0.018386793718963956,-0.018386793718963956,False,0.0,-0.018386793718963956,1.2738351525462805
2023-10-02,146.28,0,147.2,1,0.006289308176100543,1.2856944064188305,1.0918047469771608,0.006289308176100543,0.006289308176100543,False,0.0,0.006289308176100543,1.2818466943861944
2023-10-03,147.2,0,150.5,1,0.022418478260869644,1.3145177185192527,1.0986714434990297,0.022418478260869644,0.022418478260869644,False,0.0,0.022418478260869644,1.3105837466380588
2023-10-04,150.5,0,149.53,1,-0.006445182724252484,1.3060454116291287,1.123301985370951,-0.006445182724252484,-0.006445182724252484,False,0.0,-0.006445182724252484,1.3021367949155411
2023-10-05,149.53,0,152.02,1,0.016652176820704936,1.3277939107594472,1.1160620988207195,0.016652176820704936,0.016652176820704936,False,0.0,0.016652176820704936,1.3238202070692207
2023-10-06,152.02,0,155.34,1,0.021839231680042055,1.3567919095998717,1.1346469622331692,0.021839231680042055,0.021839231680042055,False,0.0,0.021839231680042055,1.3527314232741265
2023-10-07,155.34,0,156.34,1,0.006437491953135059,1.3655262465999998,1.1594267801164353,0.006437491953135059,0.006437491953135059,False,0.0,0.006437491953135059,1.3614396209262067
2023-10-08,156.34,0,153.57,1,-0.01771779455033907,1.3413321331096453,1.1668905806836842,-0.01771779455033907,-0.01771779455033907,False,0.0,-0.01771779455033907,1.3373179134299447
2023-10-09,153.57,0,152.32,1,-0.008139610601028847,1.3304142118594853,1.146215853112405,-0.008139610601028847,-0.008139610601028847,False,0.0,-0.008139610601028847,1.3264326663648445
2023-10-10,152.32,0,153.93,1,0.010569852941176561,1.3444764944296914,1.1368861024033439,0.010569852941176561,0.010569852941176561,False,0.0,0.010569852941176561,1.3404528645846936
2023-10-11,153.93,0,152.53,1,-0.009095043201455244,1.3322484226295122,1.1489028213166146,-0.009095043201455244,-0.009095043201455244,False,0.0,-0.009095043201455244,1.3282613878717813
2023-10-12,152.53,0,153.67,1,0.007473939552874754,1.3422055668096577,1.138453500522466,0.007473939552874754,0.007473939552874754,False,0.0,0.007473939552874754,1.3381887331951523
2023-10-13,153.67,0,152.95,1,-0.0046853647426303045,1.3359168441695657,1.1469622331691298,-0.0046853647426303045,-0.0046853647426303045,False,0.0,-0.0046853647426303045,1.3319188308856547
2023-10-14,152.95,0,152.36,1,-0.0038574697613597583,1.3307635853394904,1.1415882967607105,-0.0038574697613597583,-0.0038574697613597583,False,0.0,-0.0038574697613597583,1.3267809942709274
2023-10-15,152.36,0,152.6,1,0.0015752165922813116,1.3328598262195208,1.137184654426034,0.0015752165922813116,0.0015752165922813116,False,0.0,0.0015752165922813116,1.3288709617074266
2023-10-16,152.6,0,150.46,1,-0.014023591087811182,1.3141683450392472,1.1389759665621735,-0.014023591087811182,-0.014023591087811182,False,0.0,-0.014023591087811182,1.3102354187319754
2023-10-17,150.46,0,149.64,1,-0.005449953476007055,1.307006188699142,1.123003433348261,-0.005449953476007055,-0.005449953476007055,False,0.0,-0.005449953476007055,1.3030946966572694
2023-10-18,149.64,0,152.54,1,0.01937984496124035,1.332335765999513,1.1168831168831168,0.01937984496124035,0.01937984496124035,False,0.0,0.01937984496124035,1.328348469848302
2023-10-19,152.54,0,154.87,1,0.015274682050609759,1.3526867712098112,1.1385281385281385,0.015274682050609759,0.015274682050609759,False,0.0,0.015274682050609759,1.3486385703776487
2023-10-20,154.87,0,158.1,1,0.020856201975850648,1.3808986797202243,1.1559187938498285,0.020856201975850648,0.020856201975850648,False,0.0,0.020856201975850648,1.3767660487938675
2023-10-21,158.1,0,159.0,1,0.005692599620493395,1.3887595830203394,1.1800268696820422,0.005692599620493395,0.005692599620493395,False,0.0,0.005692599620493395,1.3846034266807397
2023-10-22,159.0,0,160.96,1,0.012327044025157283,1.4058788835405902,1.1867442901925662,0.012327044025157283,0.012327044025157283,False,0.0,0.012327044025157283,1.4016714940788169
2023-10-23,160.96,0,157.5,1,-0.021496023856858896,1.3756580775201475,1.201373339304374,-0.021496023856858896,-0.021496023856858896,False,0.0,-0.021496023856858896,1.3715411302026195
2023-10-24,157.5,0,160.09,1,0.016444444444444466,1.3982800103504789,1.1755485893416928,0.016444444444444466,0.016444444444444466,False,0.0,0.016444444444444466,1.394095362121507
2023-10-25,160.09,0,159.76,1,-0.0020613404959710945,1.3953976791404366,1.1948798328108674,-0.0020613404959710945,-0.0020613404959710945,False,0.0,-0.0020613404959710945,1.3912216568963205
2023-10-26,159.76,0,160.89,1,0.007073109664496717,1.405267479950581,1.1924167786236752,0.007073109664496717,0.007073109664496717,False,0.0,0.007073109664496717,1.4010619202431709
2023-10-27,160.89,0,162.08,1,0.007396357759960385,1.4156613409807335,1.2008508732646663,0.007396357759960385,0.007396357759960385,False,0.0,0.007396357759960385,1.4114246754491464
2023-10-28,162.08,0,174.29,1,0.075333168805528,1.5223075957522954,1.2097327959396926,0.075333168805528,0.05,False,0.0,0.075333168805528,1.5177517687810447
2023-10-29,174.29,-1,172.82,0,0.008434218830684485,1.5351470711424835,1.300865800865801,-0.008434218830684485,-0.008434218830684485,True,0.001,0.007434218830684485,1.5290350675608213
2023-10-30,172.82,-1,172.37,0,0.0026038652933687576,1.5391443873212483,1.289894014031945,-0.0026038652933687576,-0.0026038652933687576,False,0.0,0.0026038652933687576,1.5330164689055867
2023-10-31,172.37,-1,171.4,0,0.0056274293670592265,1.5478058136466044,1.2865353037766831,-0.0056274293670592265,-0.0056274293670592265,False,0.0,0.0056274293670592265,1.5416434108028916
2023-11-01,171.4,-1,171.05,0,0.002042007001166828,1.5509664439545174,1.279295417226452,-0.002042007001166828,-0.002042007001166828,False,0.0,0.002042007001166828,1.5447914574410537
2023-11-02,171.05,-1,170.79,0,0.0015200233849752664,1.5533239492186401,1.2766830870279149,-0.0015200233849752664,-0.0015200233849752664,False,0.0,0.0015200233849752664,1.547139576581274
2023-11-03,170.79,-1,168.61,0,0.012764213361437897,1.573150907525898,1.27474249888043,-0.012764213361437897,-0.012764213361437897,False,0.0,0.012764213361437897,1.5668875962366822
2023-11-04,168.61,0,169.48,0,-0.0051598363086411015,1.565033706354274,1.2584714136438275,0.0051598363086411015,0.0051598363086411015,False,0.0,-0.0051598363086411015,1.5588027127260606
2023-11-05,169.48,0,165.16,0,0.02548973330186449,1.604925998137673,1.2649649201373339,-0.02548973330186449,-0.02548973330186449,False,0.0,0.02548973330186449,1.5985361781436707
2023-11-06,165.16,0,166.35,0,-0.007205134415112604,1.5933622905947822,1.232721301686819,0.007205134415112604,0.007205134415112604,False,0.0,-0.007205134415112604,1.5870185101127252
2023-11-07,166.35,0,167.2,0,-0.005109708446047456,1.5852206738409165,1.2416032243618451,0.005109708446047456,0.005109708446047456,False,0.0,-0.005109708446047456,1.5789093082275687
2023-11-08,167.2,0,170.53,0,-0.019916267942583808,1.5536489941525775,1.2479474548440066,0.019916267942583808,0.019916267942583808,False,0.0,-0.019916267942583808,1.5474633273878688
2023-11-09,170.53,0,170.71,0,-0.00105553275083567,1.5520090667559465,1.2728019107329454,0.00105553275083567,0.00105553275083567,False,0.0,-0.00105553275083567,1.5458299291650939
2023-11-10,170.71,0,169.06,0,0.009665514615429709,1.5670100330739554,1.27414539483505,-0.009665514615429709,-0.009665514615429709,False,0.0,0.009665514615429709,1.5607711709384076
2023-11-11,169.06,0,171.3,0,-0.01324973382231166,1.5462475672388336,1.2618301238990894,0.01324973382231166,0.01324973382231166,False,0.0,-0.01324973382231166,1.540091368365936
2023-11-12,171.3,0,163.0,0,0.04845300642148284,1.6211679105434589,1.278549037169727,-0.04845300642148284,-0.03,False,0.0,0.04845300642148284,1.614713425327041
2023-11-13,163.0,0,163.42,0,-0.0025766871165643405,1.616990668074574,1.2165994924615615,0.0025766871165643405,0.0025766871165643405,False,0.0,-0.0025766871165643405,1.6105528140470573
2023-11-14,163.42,0,161.06,0,0.014441316852282372,1.6403421426594227,1.219734288699806,-0.014441316852282372,-0.014441316852282372,False,0.0,0.014441316852282372,1.633811317542046
2023-11-15,161.06,0,160.81,0,0.0015522165652551844,1.642888308905945,1.2021197193610988,-0.0015522165652551844,-0.0015522165652551844,False,0.0,0.0015522165652551844,1.6363473465336362
2023-11-16,160.81,0,162.58,0,-0.011006778185436293,1.6248054017063707,1.2002537692192865,0.011006778185436293,0.011006778185436293,False,0.0,-0.011006778185436293,1.6183364342560134
2023-11-17,162.58,0,160.98,0,0.009841308894083052,1.6407956135573376,1.213464696223317,-0.009841308894083052,-0.009841308894083052,False,0.0,0.009841308894083052,1.6342629830000757
2023-11-18,160.98,0,164.17,0,-0.019816126226860468,1.6082814005666064,1.2015226153157188,0.019816126226860468,0.019816126226860468,False,0.0,-0.019816126226860468,1.6018782214410607
2023-11-19,164.17,0,163.12,0,0.006395809222147671,1.618567661580159,1.2253321391252425,-0.006395809222147671,-0.006395809222147671,False,0.0,0.006395809222147671,1.6121235289425109
2023-11-20,163.12,0,159.28,0,0.02354095144678766,1.6566702843147583,1.2174951485296315,-0.02354095144678766,-0.02354095144678766,False,0.0,0.02354095144678766,1.6500744506635705
2023-11-21,159.28,0,163.12,0,-0.02410848819688601,1.616730468319224,1.1888341543513958,0.02410848819688601,0.02410848819688601,False,0.0,-0.02410848819688601,1.6102936502457645
2023-11-22,163.12,0,166.04,0,-0.017900931829328025,1.587789486419444,1.2174951485296315,0.017900931829328025,0.017900931829328025,False,0.0,-0.017900931829328025,1.5814678933875153
2023-11-23,166.04,0,170.46,0,-0.026620091544206314,1.54552238493803,1.239289446185998,0.026620091544206314,0.026620091544206314,False,0.0,-0.026620091544206314,1.5393690732913166
2023-11-24,170.46,0,172.03,0,-0.009210371934764714,1.5312875489392461,1.272279444693238,0.009210371934764714,0.009210371934764714,False,0.0,-0.009210371934764714,1.5251909115814295
2023-11-25,172.03,0,169.51,0,0.014648607800965007,1.5537187796741583,1.2839976115838185,-0.014648607800965007,-0.014648607800965007,False,0.0,0.014648607800965007,1.5475328350667823
2023-11-26,169.51,0,165.62,0,0.022948498613651034,1.5893742929355141,1.2651888341543513,-0.022948498613651034,-0.022948498613651034,False,0.0,0.022948498613651034,1.5830463901868919
2023-11-27,165.62,0,167.69,0,-0.012498490520468501,1.5695095134017834,1.2361546499477536,0.012498490520468501,0.012498490520468501,False,0.0,-0.012498490520468501,1.563260699885679
2023-11-28,167.69,0,166.03,0,0.009899218796588923,1.5850464314782755,1.2516047171219586,-0.009899218796588923,-0.009899218796588923,False,0.0,0.009899218796588923,1.5787357595899563
2023-11-29,166.03,0,169.99,0,-0.02385111124495578,1.547241312712667,1.2392148081803256,0.02385111124495578,0.02385111124495578,False,0.0,-0.02385111124495578,1.5410811573615866
2023-11-30,169.99,0,171.74,0,-0.010294723219012883,1.5313128916452678,1.268771458426631,0.010294723219012883,0.010294723219012883,False,0.0,-0.010294723219012883,1.525216153388513
2023-12-01,171.74,0,172.79,0,-0.006113893094212081,1.5219506083319598,1.2818331094193165,0.006113893094212081,0.006113893094212081,False,0.0,-0.006113893094212081,1.51589114488113
2023-12-02,172.79,0,172.48,0,0.001794085305862621,1.5246811175546169,1.2896701000149275,-0.001794085305862621,-0.001794085305862621,False,0.0,0.001794085305862621,1.5186107829094486
2023-12-03,172.48,0,170.48,0,0.011595547309833025,1.5423606295856305,1.2873563218390804,-0.011595547309833025,-0.011595547309833025,False,0.0,0.011595547309833025,1.5362199060878976
