time,open,high,low,close,vwap,volume,sma_20,ema_20,rsi_14,bb_bbm,bb_bbh,bb_bbl,bb_width,log_return,volatility_14,entropy_14
2023-10-19,149.76,152.6,146.73,152.54,150.43,2604.75685358,151.469,151.004269843676,55.44327690869811,151.469,156.86724749339905,146.07075250660094,10.796494986798109,0.01919444725614716,0.012481850885540909,2.00755630764188
2023-10-20,152.55,157.0,151.9,154.87,154.83,4751.65900456,151.8835,151.3724346204688,60.07915906729307,151.8835,156.98121821504378,146.7857817849562,10.195436430087568,0.015159198591990613,0.012360418267055466,2.00755630764188
2023-10-21,154.86,158.11,154.15,158.1,156.31,3129.86566909,152.3375,152.01315513280508,65.44632126836083,152.3375,157.9277875596868,146.7472124403132,11.1805751193736,0.020641688887343284,0.012241059533586477,2.007556307637096
2023-10-22,157.93,159.92,156.46,159.0,158.12,3475.63559294,152.9735,152.67856892968078,66.78626756395845,152.9735,158.5567294418185,147.3902705581815,11.166458883637006,0.005676458004805122,0.012218635595537602,2.007556307637096
2023-10-23,159.09,162.0,156.73,160.96,159.04,4564.24123506,153.6615,153.46727665066356,69.5551539091091,153.6615,159.60870531005858,147.7142946899414,11.894410620117185,0.0122516846911429,0.011210965625322707,2.106577333325607
2023-10-24,161.12,163.55,155.47,157.5,159.42,5676.30475531,154.0115,153.85134554107657,60.039678038402414,154.0115,159.99707023181494,148.02592976818508,11.971140463629865,-0.021730428645686677,0.012761807560234649,2.242973226443182
2023-10-25,157.94,162.09,154.68,160.09,158.56,5028.45129115,154.5395,154.4455031085931,64.00889407030155,154.5395,160.71078665676689,148.36821334323312,12.342573313533762,0.01631069882431536,0.013134288579797383,2.106577333345227
2023-10-26,160.13,162.29,156.35,159.76,159.36,5188.26117486,154.9265,154.9516456696795,63.148225842803576,154.9265,161.38148652206098,148.47151347793903,12.909973044121955,-0.002063467982443349,0.012770703778564384,1.9701814402472724
2023-10-27,159.68,161.05,156.84,160.89,159.66,7681.58295108,155.204,155.5172032249481,64.88917339679443,155.204,162.16369079772866,148.24430920227135,13.91938159545731,0.007048212555383697,0.01276122416996583,1.9701814402472724
2023-10-28,160.81,162.68,159.68,162.08,161.56,4318.44082472,155.49099999999999,156.14223148923878,66.67465407470198,155.49099999999999,163.06104597079758,147.9209540292024,15.140091941595188,0.007369138837429794,0.012587375818710249,1.9701814402472726
2023-10-29,162.08,174.68,157.98,174.29,166.79,9975.70682495,156.527,157.87059039502554,78.663734852559,156.527,167.61550052982767,145.4384994701723,22.177001059655367,0.07263053803321695,0.021958782509242606,1.6731183635903741
2023-10-30,174.1,175.0,164.67,172.82,170.63,8753.64808962,157.552,159.2943436907374,75.15804841251136,157.552,170.52523953374748,144.5787604662525,25.946479067494977,-0.008469988120337035,0.02240098574957614,1.7104932309958865
2023-10-31,172.9,173.93,168.74,172.37,171.65,4404.30060575,158.474,160.53964429161957,74.06982099409119,158.474,172.83350751244586,144.11449248755412,28.719015024891746,-0.0026072612469531563,0.021691236001852052,1.6731183635903741
2023-11-01,172.39,172.91,169.24,171.4,170.8,5018.65112516,159.4175,161.5739638828939,71.66118024204408,159.4175,174.5497422330595,144.28525776694048,30.26448446611903,-0.005643323002620534,0.021700890485831528,1.6731183635903741
2023-11-02,171.55,172.57,167.91,171.05,170.33,5618.7232357,160.2865,162.4764435130945,70.76696453148323,160.2865,175.98428235930126,144.58871764069872,31.395564718602543,-0.0020440947400657255,0.02172827588892941,1.648847072623005
2023-11-03,171.09,173.23,168.64,170.79,170.98,3139.05428742,161.1785,163.2682107975617,70.06750119408497,161.1785,177.1327336387553,145.22426636124473,31.908467277510567,-0.0015211797925135813,0.021773457682814797,1.6307991055384807
2023-11-04,170.92,171.85,165.43,168.61,168.92,2536.17251395,161.99099999999999,163.77695262636533,64.32644536068852,161.99099999999999,177.71961074602555,146.26238925397442,31.457221492051133,-0.012846375841210778,0.021996573844672036,1.6307991055384807
2023-11-05,168.49,170.99,167.57,169.48,169.2,1969.35826425,162.83499999999998,164.3200999952829,65.5399420255558,162.83499999999998,178.26609523008625,147.4039047699137,30.862190460172542,0.005146569968469118,0.021995029737860702,1.6307991055384807
2023-11-06,169.4,169.7,164.73,165.16,166.25,4062.97987872,163.57,164.40009047192262,55.45286440125247,163.57,177.9370038630186,149.2029961369814,28.73400772603719,-0.02582022474046889,0.023286459135466796,1.6307991055781084
2023-11-07,165.4,168.21,161.69,166.35,165.22,5065.73366369,164.40550000000002,164.5857961412633,57.39794566264439,164.40550000000002,177.30337808129664,151.5076219187034,25.79575616259325,0.0071793014465961315,0.02229629017724904,1.5691529472056447
2023-11-08,166.31,167.75,164.51,167.2,166.41,2649.97357102,165.1385,164.83476793733345,58.782334238800935,165.1385,176.86922593661586,153.40777406338412,23.461451873231738,0.0050966981861154375,0.02201599638325299,1.3904377961907812
2023-11-09,167.51,171.21,157.55,170.53,167.83,12581.43307551,165.92149999999998,165.37717099092072,63.751942884150274,165.92149999999998,176.8706009219932,154.97239907800676,21.898201843986442,0.019720533674221635,0.022389331846624394,1.5691529472056447
2023-11-10,170.19,173.8,166.9,170.71,171.21,3985.88470356,166.552,165.8850594679759,64.00458106405604,166.552,177.07071969395483,156.03328030604516,21.03743938790967,0.0010549760678386394,0.022397448524408243,1.5691529472056447
2023-11-11,170.99,172.28,168.03,169.06,169.99,6242.09537776,167.055,166.18743475674012,59.884330997902666,167.055,177.02911148925023,157.0808885107498,19.94822297850044,-0.009712528891879933,0.02267691831318632,1.5934242381728667
2023-11-12,169.16,171.78,166.59,171.3,169.06,1446.82278698,167.572,166.67434573228869,63.33507015178787,167.572,177.29763334698538,157.84636665301463,19.45126669397075,0.013162723829292658,0.01139774587894167,2.044931174975487
2023-11-13,171.31,172.99,163.0,163.0,167.4,2661.76840929,167.847,166.3244080434993,47.150555961736366,167.847,176.68877832791537,159.00522167208464,17.683556655830728,-0.04966620452331198,0.017233111253422268,1.8095142563807065
2023-11-14,163.0,166.44,159.13,163.42,162.95,5201.05237729,168.0135,166.04779775364221,47.876403927126944,168.0135,176.37720796955477,159.6497920304452,16.727415939109562,0.0025733731497990754,0.01732482559333033,1.8095142563807065
2023-11-15,163.26,166.7,158.27,161.06,163.33,6030.86713154,168.0785,165.5727693961525,44.20272122682961,168.0785,176.20136224184517,159.9556377581548,16.245724483690367,-0.014546607589162413,0.017559178946277898,1.8095142563807065
2023-11-16,161.1,163.0,157.19,160.81,160.56,4548.20477948,168.0745,165.11917231080466,43.81914059911357,168.0745,176.21158418292413,159.93741581707587,16.274168365848254,-0.0015534225014655592,0.017564827481400064,1.8095142563807065
2023-11-17,160.92,166.97,160.44,162.58,162.88,5563.23976369,168.0995,164.87734637644232,47.30564104987542,168.0995,176.16552374159625,160.03347625840377,16.13204748319248,0.010946644452493146,0.018032375710007403,1.8095142563807065
2023-11-18,162.87,162.9,159.02,160.98,160.66,2538.20702329,167.43400000000003,164.50617053106686,44.61056824175481,167.43400000000003,175.5433881396807,159.32461186031935,16.21877627936135,-0.009890054652838655,0.017931774477562428,1.8095142563807065
2023-11-19,160.2,164.17,159.61,164.17,161.96,1337.42732163,167.00150000000002,164.47415429001288,50.64757238799962,167.00150000000002,174.83367026117244,159.1693297388276,15.664340522344844,0.01962234264083916,0.0188505790581212,1.8337855473489761
2023-11-20,163.93,165.08,162.2,163.12,164.1,2854.86151813,166.53900000000002,164.34518721477357,48.763603798328425,166.53900000000002,174.1374416823447,158.94055831765533,15.19688336468937,-0.006416350040226991,0.017662013184200683,1.7347645217236685
2023-11-21,163.18,165.8,158.31,159.28,163.06,4111.35725244,165.933,163.8627884324142,42.5325305665712,165.933,173.81209411036525,158.05390588963473,15.758188220730517,-0.02382246651025894,0.01849652797098361,1.8337855473489766
2023-11-22,158.9,164.05,158.46,163.12,162.42,5735.50246119,165.5365,163.79204667694617,49.48405743339306,165.5365,173.13894243648002,157.93405756351996,15.204884872960065,0.023822466510258943,0.019768366104745413,1.9701814404016122
2023-11-23,163.2,167.99,163.11,166.04,165.65,2792.93016323,165.299,164.00613746961795,54.03710147280414,165.299,172.51719617355974,158.08080382644027,14.436392347119465,0.017742596918638123,0.019609432871301458,1.9701814404016122
2023-11-24,166.1,171.45,165.95,170.46,169.31,4835.53503628,165.3915,164.62079104394005,59.925126551251395,165.3915,172.82135672809324,157.96164327190678,14.859713456186455,0.026271941909313645,0.021010419974968962,1.970181440413631
2023-11-25,170.41,172.96,169.85,172.03,171.47,3855.64358983,165.519,165.32642999213624,61.797186111101745,165.519,173.30414714054862,157.7338528594514,15.570294281097233,0.009168215114796244,0.020952149833211368,2.0075563078203618
2023-11-26,171.91,173.0,167.85,169.51,170.37,6334.81054601,165.7365,165.7248652309804,57.18000153110369,165.7365,173.71015229991832,157.7628477000817,15.947304599836627,-0.014756958078552984,0.021058884241675884,2.0075563078203613
2023-11-27,169.23,170.3,164.96,165.62,166.99,3577.5912497,165.7,165.71487806612515,50.86256951998018,165.7,173.66876652939413,157.73123347060584,15.93753305878829,-0.02321591452484079,0.017158004096258877,2.1439522007734433
2023-11-28,165.54,167.98,164.0,167.69,166.5,2989.95506571,165.7245,165.90298491697035,53.78842336131852,165.7245,173.71454749672947,157.73445250327055,15.98009499345892,0.012421029153464202,0.01742116861317255,2.1439522007734433
2023-11-29,167.69,167.94,162.59,166.03,166.13,3828.20635991,165.49949999999998,165.9150815915446,51.15770898497343,165.49949999999998,173.18314880769495,157.81585119230502,15.36729761538993,-0.009948541839323208,0.017129325232776,2.1439522007734433
2023-11-30,166.22,170.38,166.0,169.99,168.48,3941.99454,165.4635,166.30316905901657,56.60963516391126,165.4635,173.05535952188214,157.87164047811788,15.183719043764256,0.02357111687098339,0.018002976205461707,2.0075563076943466
2023-12-01,169.77,171.95,168.74,171.74,170.56,3526.25108554,165.5975,166.82096248196737,58.79838308075525,165.5975,173.52570503014348,157.6692949698565,15.856410060286976,0.010242093453660384,0.01798293352562289,2.0075563076943466
2023-12-02,171.72,173.81,170.5,172.79,172.11,3194.22131123,165.67199999999997,167.38944224558952,60.098920995459736,165.67199999999997,173.83759514058787,157.50640485941207,16.331190281175793,0.006095279080691694,0.017541018057676015,2.106577333365003
2023-12-03,172.79,173.47,170.69,172.48,172.37,2201.20195788,166.146,167.8742572698191,59.50175426242789,166.146,174.72621538191163,157.56578461808834,17.160430763823285,-0.0017956966043981162,0.017101451166445108,2.205598359035659
2023-12-04,172.51,174.2,166.59,170.48,170.15,6580.74301209,166.499,168.12242324412205,55.659209375678074,166.499,175.1818656559913,157.8161343440087,17.365731311982586,-0.011663299930270642,0.017391165668571584,2.106577333365003
2023-12-05,170.47,172.34,167.79,171.22,170.38,5062.91884962,167.007,168.41743055420568,56.77156860783361,167.007,175.5452037923672,158.4687962076328,17.076407584734397,0.004331291523977954,0.015563816509166384,2.1065773333634543
2023-12-06,171.21,173.86,170.14,170.35,172.15,8764.32521845,167.48399999999998,168.60148478713847,55.02387608675859,167.48399999999998,175.64153492177593,159.32646507822403,16.315069843551896,-0.005094135207364019,0.014796940074791563,2.242973226444027
2023-12-07,170.71,176.89,170.21,173.05,174.25,5436.97952736,168.0075,169.0251529026491,59.21966926306659,168.0075,176.1827917379134,159.8322082620866,16.350583475826795,0.01572542597437778,0.014652484246284654,2.1439522007719343
2023-12-08,173.03,175.55,172.03,173.87,173.92,6750.8885772,168.652,169.48656691192062,60.42710666240212,168.652,176.53682745530904,160.76717254469094,15.769654910618101,0.004727323458345154,0.013059889464367857,2.242973226443706
2023-12-09,173.85,176.99,173.85,175.17,175.72,2803.04785995,169.202,170.02784625364245,62.331290209949735,169.202,177.2914810711192,161.1125189288808,16.17896214223839,0.007449037423857326,0.012989269940786096,2.242973226443706
2023-12-10,175.24,178.49,174.63,175.57,176.55,3858.65844037,169.8245,170.5556704199622,62.92247474639634,169.8245,177.8620256764751,161.7869743235249,16.075051352950197,0.0022808928175612393,0.01214036048035651,2.1065773333565487
2023-12-11,175.73,176.24,162.93,171.76,171.01,7320.7787424,170.44850000000002,170.6703684752039,54.19737776756607,170.44850000000002,176.8949138092429,164.00208619075715,12.89282761848574,-0.021939670210591584,0.011935398245332945,2.1065773333532807
2023-12-12,171.52,173.3,167.74,170.82,170.36,7190.16406719,170.8335,170.68461909661303,52.27155015807513,170.8335,176.33346099986147,165.3335390001385,10.999921999722972,-0.005487783052524334,0.011760280771423513,2.1065773333532807
2023-12-13,170.65,170.92,166.73,169.06,168.61,2772.94152371,170.98449999999997,170.52989346836418,48.7767564215,170.98449999999997,176.10230216499204,165.8666978350079,10.235604329984142,-0.010356689017219528,0.011790832682469686,2.1065773333532807
2023-12-14,169.26,169.41,166.26,168.18,168.16,2609.08005745,170.8705,170.30609409042472,47.081779739309944,170.8705,176.1295815738109,165.6114184261891,10.518163147621806,-0.005218847096029643,0.009977376868566574,2.0692024659238437
2023-12-15,168.21,172.72,167.61,168.09,169.86,4288.65521809,170.67350000000002,170.0950375103843,46.90226951501753,170.67350000000002,176.0382041856935,165.30879581430654,10.729408371386967,-0.0005352841594490599,0.009465454522914966,1.9701814402235887
2023-12-16,168.34,172.05,166.59,168.63,168.94,9896.83441422,170.62949999999998,169.95551012844294,48.178939214294644,170.62949999999998,176.04584000040592,165.21315999959404,10.832680000811877,0.0032074154367903967,0.009316691663306318,1.9701814402235887
2023-12-17,168.4,170.35,167.27,167.75,168.53,1714.40707184,170.736,169.7454615447817,46.22826914228379,170.736,175.82821523504234,165.64378476495764,10.184430470084692,-0.005232189830302127,0.009363404627004293,1.908535281844913
2023-12-18,167.94,173.81,166.32,173.81,170.86,5275.0924399,171.04199999999997,170.1325604452787,58.64548332096757,171.04199999999997,176.10069390257974,165.9833060974202,10.117387805159524,0.03548797272359741,0.013276977996977288,1.6681739724536317
2023-12-19,173.69,175.88,168.0,171.24,171.5,5560.56746829,171.3025,170.23803087906168,53.05042979997032,171.3025,175.80835785394945,166.79664214605057,9.011715707898873,-0.01489666729864315,0.013926995095139316,1.828841156483632
2023-12-20,171.27,174.8,170.64,174.41,173.36,4267.55746137,171.52349999999998,170.635361271532,58.33113764866219,171.52349999999998,176.18120018356674,166.86579981643322,9.31540036713352,0.018342768003831632,0.01465599501758572,2.007556307599061
2023-12-21,174.42,176.0,172.5,173.26,174.17,4591.06371805,171.5995,170.88532686471942,55.87581996815718,171.5995,176.31805687684255,166.88094312315746,9.437113753685082,-0.006615492818582952,0.01421909350766315,1.828841156483632
2023-12-22,173.26,176.71,171.21,176.69,173.5,2591.76616167,171.79450000000003,171.43815287760327,61.131042385356984,171.79450000000003,176.99179343023832,166.59720656976174,10.39458686047658,0.01960342816656443,0.01511987096401513,1.866216023891587
2023-12-23,176.83,178.85,174.92,178.59,176.55,2918.79741726,172.1,172.1192811749744,63.70945328668849,172.1,178.08166531995886,166.11833468004113,11.963330639917729,0.010695891204849648,0.015248290669613434,1.866216023891587
2023-12-24,178.69,179.09,171.0,171.31,176.22,3331.41200683,172.1415,172.0422067773578,50.01828538066768,172.1415,178.08905168115407,166.19394831884594,11.895103362308134,-0.041617895091041295,0.01908098257281695,1.866216023991772
2023-12-25,171.44,174.88,170.71,174.51,172.89,2877.30548096,172.30599999999998,172.27723470332373,54.633338669867705,172.30599999999998,178.32407743386528,166.28792256613468,12.036154867730602,0.018507265848412547,0.01885029086127638,1.7298201309777947
2023-12-26,174.58,176.5,170.8,174.19,174.34,4309.67293294,172.498,172.4594028268167,54.09542719631841,172.498,178.49920854495147,166.4967914550485,12.002417089902963,-0.0018353891014094503,0.018776719093436856,1.772139389030733
2023-12-27,174.19,176.29,172.67,175.67,174.52,3269.88452527,172.629,172.7651739861675,56.241346736985726,172.629,178.7850730989811,166.4729269010189,12.312146197962193,0.008460577535921271,0.018542795658676347,1.833785547405378
2023-12-28,175.67,180.53,172.71,174.79,176.13,5449.36631454,172.675,172.95801455891345,54.60675428859653,172.675,178.8810244923783,166.46897550762174,12.412048984756552,-0.005021981678296412,0.01853636975163625,1.833785547405378
2023-12-29,174.85,175.67,162.53,166.82,168.39,9648.50334638,172.2575,172.37344174377884,42.54603515595997,172.2575,178.84754666144318,165.6674533385568,13.180093322886364,-0.046669866533529385,0.022780887581606356,1.9701814404440794
2023-12-30,166.59,169.13,162.38,165.75,164.15,8014.32457254,171.7665,171.74263776818086,41.22946302340975,171.7665,178.7478588218912,164.7851411781088,13.962717643782412,-0.006434757747493782,0.022804564063814026,2.0075563078503986
2023-12-31,165.84,168.26,162.63,165.15,165.42,4060.62210177,171.43599999999998,171.11476750454457,40.47314461928253,171.43599999999998,178.98967830927407,163.8823216907259,15.107356618548181,-0.003626477229173215,0.022786920532873383,2.0075563078503986
2024-01-01,164.75,169.53,163.2,169.43,166.44,4520.39184311,171.3665,170.9543134564927,47.82558898740918,171.3665,178.96700333859528,163.76599666140473,15.201006677190549,0.025585710333216247,0.021690657493987554,1.8095142564018003
2024-01-02,169.52,174.36,167.02,167.57,170.59,10627.77872584,171.29199999999997,170.6319978892077,45.21206205429342,171.29199999999997,179.00978102824882,163.57421897175112,15.435562056497702,-0.011038687757382211,0.021535740529895524,1.8095142564018003
2024-01-03,167.51,169.59,150.4,153.94,160.82,18164.49468008,170.57999999999998,169.04228380452125,31.589101019117123,170.57999999999998,181.34186972602797,159.818130273972,21.523739452055963,-0.08483825830646136,0.030141362923055637,1.630799105693738
2024-01-04,154.14,165.01,150.0,164.87,155.8,12764.91469194,170.41899999999998,168.6449234421859,45.71474022372481,170.41899999999998,181.4187707248832,159.41922927511678,21.99954144976641,0.06859436846691584,0.03659475165576852,1.7478680986210313
2024-01-05,164.72,164.87,153.46,155.78,159.32,11676.15833218,169.7765,167.4196926381682,38.580065511983676,169.7765,182.4872706690034,157.0657293309966,25.42154133800682,-0.05671252908128472,0.03851487954836139,1.908535282420692
2024-01-06,155.46,158.94,150.12,152.69,154.09,4829.37261229,169.0235,166.01686476786645,36.49495066099913,169.0235,183.749803371858,154.29719662814202,29.45260674371599,-0.020035033296382218,0.03818048769224022,1.945910149822297
2024-01-07,152.62,155.31,144.92,146.33,150.12,9869.35076198,167.64950000000002,164.1419252661649,32.59064913031689,167.64950000000002,185.19171704916445,150.10728295083558,35.08443409832887,-0.0425453770910851,0.03823810394447451,1.945910149822297
2024-01-08,146.4,154.17,143.54,147.95,149.12,11404.92129218,166.48499999999999,162.59983714557774,34.51246508893587,166.48499999999999,185.91026344737682,147.05973655262315,38.85052689475367,0.011010033741883281,0.037839605595995335,1.945910149822297
2024-01-09,147.7,148.67,142.7,144.14,145.95,9227.43159145,164.97150000000002,160.8417574174275,32.18821334215197,164.97150000000002,186.31340270336725,143.6295972966328,42.68380540673445,-0.026089329349923647,0.037903783083204294,2.1065773336219578
2024-01-10,144.13,152.37,143.71,148.93,148.9,13447.44762815,163.755,159.70730433005343,37.854662037407365,163.755,185.82949704976292,141.68050295023707,44.14899409952585,0.03269134740148135,0.03950437706350638,2.1065773336219578
2024-01-11,149.21,154.7,148.22,152.87,151.73,7473.73018148,162.564,159.05613248909597,42.13765348805122,162.564,184.28595423989265,140.84204576010734,43.44390847978531,0.026111490115166572,0.040770975929946544,2.1065773336219578
2024-01-12,152.89,162.0,149.0,151.86,155.56,11082.27153931,161.22750000000002,158.3707865377535,41.35090928328665,161.22750000000002,182.11402568044744,140.3409743195526,41.77305136089484,-0.0066288432278550045,0.03934792694039101,2.0692024662203528
2024-01-13,152.13,156.46,148.37,155.63,153.24,3752.56668025,160.44350000000003,158.10975924844365,45.44539429887834,160.44350000000003,180.9306513637204,139.95634863627967,40.974302727440715,0.02452235143183084,0.040224729151352265,2.044931175255113
2024-01-14,155.56,159.85,153.16,154.09,157.3,3152.52818656,159.42249999999999,157.72692503430616,44.091281695280266,159.42249999999999,179.01978846039643,139.82521153960354,39.19457692079288,-0.009944547923156551,0.04024960995846939,2.007556307853508
2024-01-15,154.24,159.15,153.26,157.37,156.33,4825.28784511,158.5815,157.69293217389605,47.66788672943117,158.5815,176.978546801049,140.18445319895102,36.79409360209797,0.021062873319011025,0.04000304985364104,2.069202466220353
2024-01-16,157.63,162.4,153.95,157.5,157.95,7455.3205789,157.673,157.67455768114405,47.81039158996793,157.673,174.31572826191626,141.03027173808374,33.28545652383252,0.0008257376529146216,0.03999721100777613,2.1065773336219578
2024-01-17,157.46,160.57,154.94,157.8,157.95,4104.69723747,156.8235,157.68650456865416,48.16120716802935,156.8235,171.50337367111806,142.14362632888194,29.35974734223612,0.0019029501460862853,0.03262106188826477,2.1065773335530333
2024-01-18,157.79,163.9,151.86,153.11,157.76,4992.37301099,156.138,157.25064699068707,43.26491871500781,156.138,170.151959611758,142.124040388242,28.027919223515994,-0.030171791094770046,0.02730391175496285,2.2055983590429302
2024-01-19,153.13,158.69,150.0,158.23,153.15,3896.03279118,155.762,157.34391870585975,49.322093413039816,155.762,169.11200913857306,142.41199086142694,26.700018277146114,0.03289305341388781,0.024699649435202104,2.0075563078179437
2024-01-20,158.24,159.52,155.81,156.75,157.62,2577.36750734,155.342,157.28735501958738,47.73560364755413,155.342,167.9944884508931,142.68951154910692,25.304976901786176,-0.009397491217861731,0.02415663389488926,1.9701814404111804
2024-01-21,156.43,163.14,155.09,157.48,158.53,2202.60408358,154.7445,157.30570216057905,48.6135942019334,154.7445,165.69334920893434,143.79565079106564,21.897698417868696,0.0046462865625065955,0.020496799469700306,1.8711604147101748
2024-01-22,157.69,160.11,149.52,150.88,153.65,6332.27424014,153.91000000000003,156.69373052623817,41.779879456824006,153.91000000000003,163.2470187961673,144.57298120383274,18.67403759233457,-0.04281364719038935,0.02406888533030964,1.9701814404124962
2024-01-23,150.86,154.79,146.2,150.34,150.44,5328.38324588,153.73,156.08861333326308,41.268722067591725,153.73,163.19568116936023,144.26431883063975,18.931362338720476,-0.00358542313582446,0.022810305557498384,1.8337855473951727
2024-01-24,150.18,155.5,148.76,152.71,152.31,4738.72883751,153.122,155.7668406348571,44.47928914661346,153.122,161.09122982476853,145.1527701752315,15.938459649537037,0.015641302215767348,0.021522387034351425,1.9701814404124962
2024-01-25,152.5,157.7,152.01,157.37,155.8,4600.78050086,153.20149999999998,155.9195224791564,50.23927302606642,153.20149999999998,161.30578596484474,145.09721403515522,16.208571929689526,0.030059022647682856,0.021888279493983875,1.9701814404124962
2024-01-26,157.25,162.18,156.07,159.15,158.96,5447.1225518,153.5245,156.22718700495102,52.27595070904689,153.5245,162.0266608429846,145.02233915701538,17.004321685969217,0.011247433115328874,0.021863046510921434,2.007556307819242
2024-01-27,159.53,162.0,157.62,160.61,159.69,1951.31379514,154.2385,156.64459776638427,53.941149992358454,154.2385,162.60128966613306,145.87571033386692,16.725579332266136,0.009131912346704166,0.021089777630284925,2.007556307819242
2024-01-28,160.52,162.36,158.91,160.89,160.43,1829.54185492,154.8855,157.04892178863338,54.27069398506346,154.8855,163.20422941019137,146.56677058980864,16.637458820382733,0.0017418355881375664,0.02079926658381253,1.9459101494444544
2024-01-29,160.79,169.8,159.98,168.02,164.6,6521.44357046,156.0795,158.0937863801921,61.77143956821777,156.0795,164.7344742345073,147.4245257654927,17.309948469014614,0.043362118273757744,0.023017495577117488,1.9085352820899808
2024-01-30,168.18,172.0,159.59,160.19,165.98,5842.49253108,156.64249999999998,158.29342577255477,51.73555122892044,156.64249999999998,164.8154355191379,148.46956448086206,16.345871038275845,-0.04772240922330904,0.026961535765775722,1.8711604149126688
2024-01-31,160.25,166.66,158.52,163.39,162.87,4823.70742557,157.1685,158.77881379421623,54.95642600397095,157.1685,165.65080929641138,148.6861907035886,16.964618592822774,0.01977937032934004,0.02741636917524201,2.0075563078933456
2024-02-01,163.77,169.29,163.46,166.5,167.23,5476.08788087,157.9005,159.51416486143373,57.897142488513005,157.9005,166.93297579570452,148.86802420429547,18.064951591409056,0.018855328377766493,0.02601955706704078,1.9085352823183974
2024-02-02,166.4,171.0,165.4,168.74,168.43,3281.12249147,158.55599999999998,160.39281582701147,59.92646147622413,158.55599999999998,168.6720672200213,148.43993277997868,20.232134440042614,0.013363759316982311,0.024968475147628625,1.8468891239451812
2024-02-03,168.8,169.93,161.46,165.36,163.81,11412.37908111,159.11950000000002,160.86588098634374,55.573732019371256,159.11950000000002,169.43136399250838,148.80763600749165,20.62372798501673,-0.020234153363967878,0.025595670951567853,1.9459101495201292
2024-02-04,165.4,167.61,163.8,165.82,165.7,2358.37694463,159.54199999999997,161.33770184478718,56.041693181584314,159.54199999999997,170.21850242354634,148.8654975764536,21.353004847092734,0.0027779473145597756,0.025595899129710435,1.9459101495201292
2024-02-05,165.86,168.08,163.49,165.32,165.43,2391.97680237,159.933,161.71696833575982,55.359109454963104,159.933,170.85175835431812,149.01424164568186,21.837516708636258,-0.0030198730445409844,0.021990539312863204,1.9459101495201292
2024-02-06,165.31,166.5,99.34,105.15,116.35,89827.13268558,157.3005,156.3296380180684,21.469659220123518,157.3005,183.58404121879292,131.01695878120708,52.56708243758584,-0.4524950874948227,0.12480527025403082,0.6559757408334363
2024-02-07,105.17,134.49,103.71,131.25,124.54,60403.07349296,156.2075,153.94110106396667,38.932995747536744,156.2075,184.81273719531066,127.60226280468936,57.2104743906213,0.22171599932302424,0.14112119214837046,0.9911389063129272
2024-02-08,130.82,134.85,117.83,128.82,125.19,24370.67300209,154.737,151.54861524835079,38.08385229960755,154.737,185.70160954057036,123.77239045942964,61.929219081140715,-0.01868782035298857,0.1406356060182892,0.8953326757527511
2024-02-09,128.1,129.17,120.1,121.88,123.94,17494.76754924,152.99349999999998,148.72303284374595,35.68974006660163,152.99349999999998,187.07801159984513,118.90898840015485,68.16902319969027,-0.05537912700123631,0.14083180323555186,1.1275347979858363
2024-02-10,121.72,123.57,115.47,119.31,119.71,15303.93962892,151.08499999999998,145.92179162053205,34.81686589177336,151.08499999999998,188.09951526090774,114.07048473909222,74.02903052181551,-0.02131180622979929,0.14059789179931717,1.1275347979858363
2024-02-11,119.18,123.14,117.22,120.69,120.41,9555.40253338,149.57549999999998,143.51876384714805,35.72588912572215,149.57549999999998,188.89118108274315,110.25981891725681,78.63136216548634,0.011500126742097511,0.14074466101012548,1.1275347979858363
2024-02-12,120.65,128.56,118.22,126.49,122.64,15468.72358371,148.383,141.89697681408632,39.5420506486087,148.383,188.9601576629015,107.80584233709851,81.154315325803,0.04693797902964386,0.14087272639503637,1.1275347979858363
2024-02-13,126.48,128.86,122.42,127.82,125.95,16698.05988836,147.1385,140.5563123556019,40.41568747870628,147.1385,188.62504493929282,105.65195506070717,82.97308987858565,0.010459770562685355,0.1408590877160648,1.1275347979858363
2024-02-14,127.75,131.78,126.56,128.24,128.71,13068.38086346,145.68200000000002,139.38333022649695,40.70706951242593,145.68200000000002,187.67178189988562,103.69221810011442,83.9795637997712,0.0032804840791619007,0.14060438448062282,0.994353700058501
2024-02-15,128.29,129.2,124.81,125.83,126.99,9536.74811763,144.01600000000002,138.09253687159247,39.5130169001357,144.01600000000002,186.3785133343143,101.65348666568573,84.72502666862857,-0.01897171869742102,0.140219029716529,0.994353700058501
2024-02-16,126.02,129.0,120.28,122.7,124.69,9968.63514898,142.1205,136.62658097905987,37.95581844834813,142.1205,184.7352047273585,99.50579527264149,85.22940945471701,-0.02518943788701071,0.1398914865259518,0.994353700058501
2024-02-17,122.8,122.81,117.83,121.21,120.01,8307.09454908,140.1365,135.15833517153035,37.20415771385848,140.1365,182.7658210243835,97.5071789756165,85.25864204876702,-0.012217773234445223,0.13991901664457101,0.994353700058501
2024-02-18,121.24,123.5,118.73,122.26,121.03,9362.88692406,137.8485,133.92992229805128,38.13394507883279,137.8485,179.13693870867414,96.56006129132587,82.57687741734827,0.008625346118158758,0.14000796704732257,0.994353700058501
